"Date","Value"
"07/30/2014",94.3473
"07/31/2014",94.4467
"08/01/2014",94.4754
"08/04/2014",94.448
"08/05/2014",94.6754
"08/06/2014",94.6092
"08/07/2014",94.6364
"08/08/2014",94.6027
"08/11/2014",94.4767
"08/12/2014",94.5211
"08/13/2014",94.4681
"08/14/2014",94.3508
"08/15/2014",94.2941
"08/18/2014",94.2519
"08/19/2014",94.4356
"08/20/2014",94.5937
"08/21/2014",94.673
"08/22/2014",94.8012
"08/25/2014",94.9159
"08/26/2014",94.8617
"08/27/2014",94.6863
"08/28/2014",94.6947
"08/29/2014",94.7251
"09/02/2014",95.063
"09/03/2014",94.8709
"09/04/2014",95.2641
"09/05/2014",95.2203
"09/08/2014",95.4167
"09/09/2014",95.8811
"09/10/2014",95.8641
"09/11/2014",95.9184
"09/12/2014",96.0748
"09/15/2014",96.1195
"09/16/2014",95.8483
"09/17/2014",95.9106
"09/18/2014",96.1284
"09/19/2014",96.3417
"09/22/2014",96.4625
"09/23/2014",96.5112
"09/24/2014",96.6574
"09/25/2014",96.8988
"09/26/2014",97.208
"09/29/2014",97.3523
"09/30/2014",97.5261
"10/01/2014",97.5387
"10/02/2014",97.3062
"10/03/2014",97.9846
"10/06/2014",97.5513
"10/07/2014",97.4459
"10/08/2014",97.4945
"10/09/2014",97.1711
"10/10/2014",97.4144
"10/14/2014",97.3943
"10/15/2014",97.3532
"10/16/2014",97.2869
"10/17/2014",97.3067
"10/20/2014",97.2874
"10/21/2014",97.2488
"10/22/2014",97.459
"10/23/2014",97.6047
"10/24/2014",97.4772
"10/27/2014",97.5423
"10/28/2014",97.2173
"10/29/2014",97.0145
"10/30/2014",97.456
"10/31/2014",98.1163
"11/03/2014",98.5336
"11/04/2014",98.5576
"11/05/2014",98.8086
"11/06/2014",99.1325
"11/07/2014",99.0236
"11/10/2014",98.9305
"11/12/2014",98.8897
"11/13/2014",99.1045
"11/14/2014",99.0917
"11/17/2014",99.2188
"11/18/2014",99.0185
"11/19/2014",99.2424
"11/20/2014",99.2554
"11/21/2014",99.2894
"11/24/2014",99.4227
"11/25/2014",99.2837
"11/26/2014",99.1893
"11/28/2014",100.0719
"12/01/2014",99.8964
"12/02/2014",100.4478
"12/03/2014",100.5696
"12/04/2014",100.3931
"12/05/2014",101.0989
"12/08/2014",101.31
"12/09/2014",100.8095
"12/10/2014",101.0212
"12/11/2014",101.4448
"12/12/2014",101.3735
"12/15/2014",101.674
"12/16/2014",101.526
"12/17/2014",101.5527
"12/18/2014",101.7531
"12/19/2014",102.0483
"12/22/2014",101.9942
"12/23/2014",102.348
"12/24/2014",102.3028
"12/29/2014",102.3767
"12/30/2014",102.1019
"12/31/2014",102.2843
"01/02/2015",102.9027
"01/05/2015",103.4976
"01/06/2015",103.2938
"01/07/2015",103.6316
"01/08/2015",103.2799
"01/09/2015",103.1213
"01/12/2015",103.2372
"01/13/2015",103.27
"01/14/2015",103.0903
"01/15/2015",103.0829
"01/16/2015",103.2189
"01/20/2015",103.5233
"01/21/2015",103.7858
"01/22/2015",103.9271
"01/23/2015",104.3676
"01/26/2015",104.4818
"01/27/2015",104.1646
"01/28/2015",104.4737
"01/29/2015",105.2763
"01/30/2015",105.5884
"02/02/2015",105.2058
"02/03/2015",104.6063
"02/04/2015",104.785
"02/05/2015",104.4915
"02/06/2015",105.1283
"02/09/2015",104.9889
"02/10/2015",105.2897
"02/11/2015",105.7901
"02/12/2015",104.9385
"02/13/2015",104.8452
"02/18/2015",105.2514
"02/19/2015",105.1407
"02/20/2015",105.3387
"02/23/2015",105.5359
"02/24/2015",105.5472
"02/25/2015",105.0503
"02/26/2015",105.5021
"02/27/2015",105.5981
"03/02/2015",105.8151
"03/03/2015",105.5562
"03/04/2015",106.1333
"03/06/2015",107.4337
"03/09/2015",107.5199
"03/10/2015",108.1165
"03/11/2015",108.5235
"03/12/2015",108.1741
"03/13/2015",108.9174
"03/16/2015",108.6422
"03/17/2015",108.5805
"03/18/2015",108.408
"03/19/2015",108.1826
"03/20/2015",107.1671
"03/23/2015",106.5022
"03/24/2015",106.4401
"03/25/2015",106.2636
"03/26/2015",106.5582
"03/27/2015",106.8916
"03/30/2015",107.3941
"03/31/2015",107.4396
"04/01/2015",107.06
"04/02/2015",106.6738
"04/03/2015",105.8861
"04/06/2015",105.7876
"04/07/2015",106.4488
"04/08/2015",106.4231
"04/09/2015",107.0335
"04/10/2015",107.4526
"04/13/2015",107.7508
"04/14/2015",107.0547
"04/15/2015",107.1855
"04/16/2015",106.2761
"04/17/2015",106.329
"04/20/2015",106.4902
"04/21/2015",106.5582
"04/22/2015",106.5815
"04/23/2015",106.1658
"04/24/2015",105.905
"04/27/2015",105.6891
"04/28/2015",105.1234
"04/29/2015",104.5634
"04/30/2015",105.312
"05/01/2015",105.6382
"05/04/2015",105.6679
"05/05/2015",105.2396
"05/06/2015",104.6935
"05/07/2015",105.1941
"05/08/2015",104.8424
"05/11/2015",105.3075
"05/12/2015",104.8924
"05/13/2015",104.3608
"05/14/2015",104.2359
"05/15/2015",104.0202
"05/18/2015",104.6068
"05/19/2015",105.3448
"05/20/2015",105.5605
"05/21/2015",105.3808
"05/22/2015",105.8487
"05/26/2015",106.7294
"05/27/2015",106.908
"05/28/2015",106.92
"05/29/2015",106.7388
"06/01/2015",107.2238
"06/02/2015",106.4507
"06/03/2015",106.1443
"06/04/2015",106.4725
"06/05/2015",107.1336
"06/08/2015",106.7693
"06/09/2015",106.2238
"06/10/2015",105.8037
"06/11/2015",106.0934
"06/12/2015",105.9015
"06/15/2015",105.9989
"06/16/2015",106.0473
"06/17/2015",106.058
"06/18/2015",105.102
"06/19/2015",105.4496
"06/22/2015",105.3846
"06/23/2015",105.9678
"06/24/2015",106.2522
"06/25/2015",106.1515
"06/26/2015",106.4116
"06/29/2015",106.3785
"06/30/2015",106.5191
"07/01/2015",107.0101
"07/02/2015",106.9106
"07/06/2015",107.1343
"07/07/2015",107.785
"07/08/2015",107.4734
"07/09/2015",107.5595
"07/10/2015",107.213
"07/13/2015",107.5849
"07/14/2015",107.4843
"07/15/2015",108.0149
"07/16/2015",108.1726
"07/17/2015",108.5374
"07/20/2015",108.6944
"07/21/2015",108.3893
"07/22/2015",108.7817
"07/23/2015",108.7565
"07/24/2015",109.0174
"07/27/2015",108.6924
"07/28/2015",108.6881
"07/29/2015",108.604
"07/30/2015",109.4328
"07/31/2015",108.7819
"08/03/2015",109.214
"08/04/2015",109.2244
"08/05/2015",109.842
"08/06/2015",109.722
"08/07/2015",109.4376
"08/10/2015",109.1931
"08/11/2015",109.9464
"08/12/2015",109.4655
"08/13/2015",109.9025
"08/14/2015",109.9174
"08/17/2015",110.1435
"08/18/2015",110.2504
"08/19/2015",110.4333
"08/20/2015",110.1077
"08/21/2015",110.1443
"08/24/2015",109.9306
"08/25/2015",110.3394
"08/26/2015",110.5807
"08/27/2015",110.4834
"08/28/2015",110.6714
"08/31/2015",110.5621
"09/01/2015",110.4506
"09/02/2015",110.7979
"09/03/2015",110.8566
"09/04/2015",111.1018
"09/08/2015",110.7942
"09/09/2015",110.9225
"09/10/2015",110.6331
"09/11/2015",110.6109
"09/14/2015",110.5005
"09/15/2015",110.6394
"09/16/2015",110.1021
"09/17/2015",110.1212
"09/18/2015",109.8165
"09/21/2015",110.6414
"09/22/2015",111.1967
"09/23/2015",111.6287
"09/24/2015",111.4454
"09/25/2015",111.3725
"09/28/2015",111.3914
"09/29/2015",111.5219
"09/30/2015",111.3311
"10/01/2015",111.0439
"10/02/2015",110.7006
"10/05/2015",110.4445
"10/06/2015",110.1371
"10/07/2015",109.8162
"10/08/2015",109.6452
"10/09/2015",109.0782
"10/13/2015",109.4119
"10/14/2015",109.1244
"10/15/2015",108.6671
"10/16/2015",108.9956
"10/19/2015",109.3858
"10/20/2015",109.3368
"10/21/2015",109.7746
"10/22/2015",110.0342
"10/23/2015",110.4329
"10/26/2015",110.2089
"10/27/2015",110.4875
"10/28/2015",110.2334
"10/29/2015",110.8083
"10/30/2015",110.2079
"11/02/2015",110.2188
"11/03/2015",110.244
"11/04/2015",110.7139
"11/05/2015",110.8302
"11/06/2015",111.7603
"11/09/2015",111.9112
"11/10/2015",111.9919
"11/12/2015",111.7965
"11/13/2015",112.0264
"11/16/2015",112.2199
"11/17/2015",112.3141
"11/18/2015",112.3663
"11/19/2015",111.5749
"11/20/2015",111.7799
"11/23/2015",112.1125
"11/24/2015",111.7638
"11/25/2015",111.8936
"11/27/2015",112.2824
"11/30/2015",112.34
"12/01/2015",112.1134
"12/02/2015",112.3715
"12/03/2015",111.6407
"12/04/2015",111.5463
"12/07/2015",112.3056
"12/08/2015",112.5485
"12/09/2015",112.1918
"12/10/2015",112.2672
"12/11/2015",112.7147
"12/14/2015",112.7521
"12/15/2015",112.8609
"12/16/2015",112.9864
"12/17/2015",113.8177
"12/18/2015",113.2837
"12/21/2015",113.4144
"12/22/2015",113.211
"12/23/2015",113.1847
"12/24/2015",113.0496
"12/28/2015",113.0461
"12/29/2015",113.1664
"12/30/2015",113.4707
"12/31/2015",113.3429
"01/04/2016",114.1595
"01/05/2016",114.2649
"01/06/2016",114.6177
"01/07/2016",114.6516
"01/08/2016",115.0095
"01/11/2016",115.0139
"01/12/2016",115.3128
"01/13/2016",115.1425
"01/14/2016",115.3846
"01/15/2016",115.7404
"01/19/2016",115.8155
"01/20/2016",116.3498
"01/21/2016",115.9833
"01/27/2016",115.5087
"01/28/2016",115.2224
"01/29/2016",115.5731
"02/01/2016",115.3331
"02/02/2016",115.553
"02/03/2016",114.6144
"02/04/2016",113.6012
"02/05/2016",114.2935
"02/08/2016",114.4351
"02/09/2016",114.127
"02/10/2016",114.2877
"02/11/2016",114.1845
"02/12/2016",114.2992
"02/16/2016",114.4905
"02/17/2016",113.8634
"02/18/2016",113.8897
"02/19/2016",113.9558
"02/22/2016",113.8232
"02/23/2016",114.177
"02/24/2016",114.1716
"02/25/2016",113.9222
"02/26/2016",114.3708
"02/29/2016",114.2418
"03/01/2016",113.9265
"03/02/2016",113.7965
"03/03/2016",113.2482
"03/04/2016",112.6387
"03/07/2016",112.6219
"03/08/2016",112.8465
"03/09/2016",112.4268
"03/10/2016",112.4191
"03/11/2016",111.741
"03/14/2016",112.1688
"03/15/2016",112.5545
"03/16/2016",112.7759
"03/17/2016",110.445
"03/18/2016",110.4002
"03/21/2016",110.737
"03/22/2016",110.7877
"03/23/2016",111.5473
"03/24/2016",111.816
"03/25/2016",111.7698
"03/28/2016",111.3578
"03/29/2016",111.3736
"03/30/2016",110.2301
"03/31/2016",109.9191
"04/01/2016",110.2977
"04/04/2016",110.3987
"04/05/2016",110.9478
"04/06/2016",110.5347
"04/07/2016",110.8876
"04/08/2016",110.4213
"04/11/2016",109.9758
"04/12/2016",109.816
"04/13/2016",110.1436
"04/14/2016",110.1691
"04/15/2016",110.1933
"04/18/2016",109.9892
"04/19/2016",109.2782
"04/20/2016",109.3926
"04/21/2016",109.8533
"04/22/2016",110.2331
"04/25/2016",110.1865
"04/26/2016",109.7496
"04/27/2016",109.8483
"04/28/2016",109.2148
"04/29/2016",108.8274
"05/02/2016",108.671
"05/03/2016",109.3613
"05/04/2016",109.9952
"05/05/2016",110.2417
"05/06/2016",110.3801
"05/09/2016",110.9466
"05/10/2016",110.8225
"05/11/2016",110.2806
"05/12/2016",110.6935
"05/13/2016",111.2521
"05/16/2016",111.1217
"05/17/2016",111.0867
"05/18/2016",111.4995
"05/19/2016",112.2331
"05/20/2016",112.1822
"05/23/2016",112.284
"05/24/2016",112.2912
"05/25/2016",112.2001
"05/26/2016",111.8979
"05/27/2016",112.0822
"05/31/2016",112.4276
"06/01/2016",112.462
"06/02/2016",112.4564
"06/03/2016",111.4451
"06/06/2016",111.2295
"06/07/2016",110.8378
"06/08/2016",110.1916
"06/09/2016",110.6168
"06/10/2016",111.1027
"06/13/2016",111.5036
"06/14/2016",111.9826
"06/15/2016",111.7671
"06/16/2016",112.2347
"06/17/2016",111.5332
"06/20/2016",110.8693
"06/21/2016",111.0077
"06/22/2016",110.7681
"06/23/2016",110.262
"06/24/2016",112.1355
"06/27/2016",113.1301
"06/28/2016",112.7545
"06/29/2016",111.8597
"06/30/2016",112.1618
"07/01/2016",111.6509
"07/05/2016",112.4231
"07/06/2016",112.5438
"07/07/2016",112.5775
"07/08/2016",112.3963
"07/11/2016",112.5254
"07/12/2016",112.1102
"07/13/2016",112.0266
"07/14/2016",111.7692
"07/15/2016",112.2833
"07/18/2016",112.2463
"07/19/2016",112.638
"07/20/2016",112.6743
"07/21/2016",112.6239
"07/22/2016",112.989
"07/25/2016",113.1784
"07/26/2016",113.0593
"07/27/2016",113.217
"07/28/2016",112.7393
"07/29/2016",111.874
"08/01/2016",111.9757
"08/02/2016",111.7124
"08/03/2016",111.9419
"08/04/2016",111.9149
"08/05/2016",112.3589
"08/08/2016",112.1456
"08/09/2016",111.722
"08/10/2016",111.3238
"08/11/2016",111.1954
"08/12/2016",111.1787
"08/15/2016",110.9212
"08/16/2016",110.4295
"08/17/2016",110.9459
"08/18/2016",110.3134
"08/19/2016",110.8163
"08/22/2016",110.9997
"08/23/2016",110.9414
"08/24/2016",111.2958
"08/25/2016",111.1726
"08/26/2016",111.2035
"08/29/2016",111.8775
"08/30/2016",112.2928
"08/31/2016",112.4036
"09/01/2016",112.1733
"09/02/2016",112.0009
"09/06/2016",110.9613
"09/07/2016",110.9717
"09/08/2016",111.2609
"09/09/2016",111.9879
"09/12/2016",112.1516
"09/13/2016",112.5207
"09/14/2016",112.4678
"09/15/2016",112.4753
"09/16/2016",113.1765
"09/19/2016",112.903
"09/20/2016",113.1848
"09/21/2016",112.9842
"09/22/2016",112.2592
"09/23/2016",112.7166
"09/26/2016",112.7112
"09/27/2016",112.5515
"09/28/2016",112.6283
"09/29/2016",112.2879
"09/30/2016",112.2795
"10/03/2016",112.5077
"10/04/2016",112.6579
"10/05/2016",112.7946
"10/06/2016",113.0066
"10/07/2016",113.2915
"10/11/2016",113.4461
"10/12/2016",113.7442
"10/13/2016",113.6238
"10/14/2016",113.7119
"10/17/2016",113.5488
"10/18/2016",113.1393
"10/19/2016",113.0547
"10/20/2016",113.4033
"10/21/2016",113.9015
"10/24/2016",113.8571
"10/25/2016",113.6801
"10/26/2016",113.8131
"10/27/2016",114.1998
"10/28/2016",114.0931
"10/31/2016",114.0188
"11/01/2016",113.9915
"11/02/2016",113.9206
"11/03/2016",113.7664
"11/04/2016",113.5828
"11/07/2016",113.5443
"11/08/2016",113.3017
"11/09/2016",114.6956
"11/10/2016",115.9375
"11/14/2016",117.2245
"11/15/2016",116.7724
"11/16/2016",116.8062
"11/17/2016",116.8952
"11/18/2016",117.5936
"11/21/2016",117.4762
"11/22/2016",117.4508
"11/23/2016",118.0356
"11/25/2016",118.02
"11/28/2016",117.7278
"11/29/2016",117.644
"11/30/2016",117.7636
"12/01/2016",117.6642
"12/02/2016",117.3116
"12/05/2016",117.1008
"12/06/2016",116.9225
"12/07/2016",116.672
"12/08/2016",117.0327
"12/09/2016",117.2834
"12/12/2016",116.9161
"12/13/2016",116.8029
"12/14/2016",116.7332
"12/15/2016",118.8072
"12/16/2016",118.3584
"12/19/2016",118.3875
"12/20/2016",118.63
"12/21/2016",118.581
"12/22/2016",118.8209
"12/23/2016",118.7856
"12/27/2016",118.9506
"12/28/2016",119.2305
"12/29/2016",118.6637
"12/30/2016",118.3466
"01/03/2017",119.0903
"01/04/2017",118.8803
"01/05/2017",117.9999
"01/06/2017",118.3495
"01/09/2017",118.4111
"01/10/2017",118.5386
"01/11/2017",119.0219
"01/12/2017",117.8001
"01/13/2017",117.9884
"01/17/2017",117.2656
"01/18/2017",117.7242
"01/19/2017",118.3182
"01/23/2017",117.2479
"01/24/2017",117.0516
"01/25/2017",116.9355
"01/26/2017",117.2766
"01/27/2017",117.0735
"01/30/2017",116.7325
"01/31/2017",116.2241
"02/01/2017",116.3914
"02/02/2017",115.903
"02/03/2017",115.6259
"02/06/2017",116.0504
"02/07/2017",116.4082
"02/08/2017",116.1382
"02/09/2017",116.306
"02/10/2017",116.148
"02/13/2017",116.3427
"02/14/2017",116.3949
"02/15/2017",116.2162
"02/16/2017",116.0067
"02/17/2017",116.4035
"02/21/2017",116.5921
"02/22/2017",116.2136
"02/23/2017",115.6527
"02/24/2017",115.8143
"02/27/2017",115.6764
"02/28/2017",116.0032
"03/01/2017",116.438
"03/02/2017",116.8429
"03/03/2017",116.6438
"03/06/2017",116.4313
"03/07/2017",116.4303
"03/08/2017",116.875
"03/09/2017",116.9959
"03/10/2017",116.616
"03/13/2017",116.4004
"03/14/2017",116.5646
"03/15/2017",116.3584
"03/16/2017",115.4456
"03/17/2017",115.2783
"03/20/2017",115.0426
"03/21/2017",114.8119
"03/22/2017",114.7937
"03/23/2017",114.7899
"03/24/2017",114.6372
"03/27/2017",114.2347
"03/28/2017",114.419
"03/29/2017",114.7167
"03/30/2017",114.5245
"03/31/2017",114.7938
"04/03/2017",114.8734
"04/04/2017",115.0038
"04/05/2017",114.9494
"04/06/2017",115.0181
"04/07/2017",115.0547
"04/10/2017",115.11
"04/11/2017",115.009
"04/12/2017",114.9162
"04/13/2017",114.5059
"04/14/2017",114.5368
"04/17/2017",114.3283
"04/18/2017",114.2575
"04/19/2017",114.7923
"04/20/2017",114.6205
"04/21/2017",114.8128
"04/24/2017",114.3659
"04/25/2017",114.5111
"04/26/2017",114.9479
"04/27/2017",114.9946
"04/28/2017",114.7877
"05/01/2017",114.5921
"05/02/2017",114.6792
"05/03/2017",114.6637
"05/04/2017",114.9076
"05/05/2017",114.7725
"05/08/2017",115.0895
"05/09/2017",115.3933
"05/10/2017",115.1145
"05/11/2017",115.0669
"05/12/2017",114.7479
"05/15/2017",114.3504
"05/16/2017",113.9923
"05/17/2017",113.7506
"05/18/2017",114.2683
"05/19/2017",113.7001
"05/22/2017",113.5442
"05/23/2017",113.6862
"05/24/2017",113.675
"05/25/2017",113.3719
"05/26/2017",113.4839
"05/30/2017",113.5552
"05/31/2017",113.2956
"06/01/2017",113.3017
"06/02/2017",113.1908
"06/05/2017",112.9755
"06/06/2017",112.7095
"06/07/2017",112.8191
"06/08/2017",112.8351
"06/09/2017",112.9562
"06/12/2017",112.9837
"06/13/2017",112.6271
"06/14/2017",112.0734
"06/15/2017",112.8708
"06/16/2017",112.6155
"06/19/2017",112.7576
"06/20/2017",113.2698
"06/21/2017",113.3327
"06/22/2017",113.1654
"06/23/2017",112.8665
"06/26/2017",112.7633
"06/27/2017",112.55
"06/28/2017",112.0747
"06/29/2017",111.998
"06/30/2017",111.9896
"07/03/2017",112.4268
"07/05/2017",112.6534
"07/06/2017",112.4199
"07/07/2017",112.3137
"07/10/2017",112.1587
"07/11/2017",112.1434
"07/12/2017",111.5904
"07/13/2017",111.5365
"07/14/2017",110.9075
"07/17/2017",110.9304
"07/18/2017",110.4356
"07/19/2017",110.4339
"07/20/2017",110.2512
"07/21/2017",110.191
"07/24/2017",110.2004
"07/25/2017",110.2835
"07/26/2017",110.3811
"07/27/2017",110.216
"07/28/2017",109.92
"07/31/2017",109.8177
"08/01/2017",109.8495
"08/02/2017",109.7503
"08/03/2017",109.8332
"08/04/2017",110.2808
"08/07/2017",110.373
"08/08/2017",110.396
"08/09/2017",110.3671
"08/10/2017",110.1886
"08/11/2017",110.0422
"08/14/2017",110.095
"08/15/2017",110.4846
"08/16/2017",110.4394
"08/17/2017",110.1673
"08/18/2017",110.041
"08/21/2017",109.7349
"08/22/2017",109.8386
"08/23/2017",109.8095
"08/24/2017",109.7524
"08/25/2017",109.3415
"08/28/2017",109.1815
"08/29/2017",109.0946
"08/30/2017",109.4052
"08/31/2017",109.3686
"09/01/2017",109.0504
"09/05/2017",108.8664
"09/06/2017",108.4897
"09/07/2017",107.9224
"09/08/2017",107.808
"09/11/2017",108.153
"09/12/2017",108.3239
"09/13/2017",108.6628
"09/14/2017",108.618
"09/15/2017",108.3147
"09/18/2017",108.6401
"09/19/2017",108.6142
"09/20/2017",108.4329
"09/21/2017",108.9267
"09/22/2017",108.7542
"09/25/2017",109.3302
"09/26/2017",109.7769
"09/27/2017",110.0722
"09/28/2017",110.2415
"09/29/2017",110.0867
"10/02/2017",110.3686
"10/03/2017",110.3281
"10/04/2017",110.2425
"10/05/2017",110.5823
"10/06/2017",110.7841
"10/10/2017",110.3034
"10/11/2017",110.3037
"10/12/2017",110.3152
"10/13/2017",110.2669
"10/16/2017",110.5432
"10/17/2017",110.9141
"10/18/2017",110.7214
"10/19/2017",110.4577
"10/20/2017",111.0375
"10/23/2017",111.2134
"10/24/2017",111.4027
"10/25/2017",111.3904
"10/26/2017",111.6418
"10/27/2017",112.1495
"10/30/2017",111.901
"10/31/2017",111.8052
"11/01/2017",111.7942
"11/02/2017",111.5474
"11/03/2017",111.9383
"11/06/2017",111.7197
"11/07/2017",111.9446
"11/08/2017",111.6935
"11/09/2017",111.5626
"11/13/2017",111.7833
"11/14/2017",111.5097
"11/15/2017",111.4809
"11/16/2017",111.2568
"11/17/2017",111.0016
"11/20/2017",111.2599
"11/21/2017",110.9828
"11/22/2017",110.5632
"11/24/2017",110.0253
"11/27/2017",110.1136
"11/28/2017",110.3018
"11/29/2017",110.3265
"11/30/2017",110.4648
"12/01/2017",110.1413
"12/04/2017",110.397
"12/05/2017",110.4905
"12/06/2017",110.8711
"12/07/2017",111.0178
"12/08/2017",111.2273
"12/11/2017",111.0827
"12/12/2017",111.5214
"12/13/2017",111.2759
"12/14/2017",111.0893
"12/15/2017",111.1286
"12/18/2017",110.9086
"12/19/2017",111.1255
"12/20/2017",110.8361
"12/21/2017",110.8786
"12/22/2017",111.0997
"12/26/2017",110.9758
"12/27/2017",110.8553
"12/28/2017",110.5154
"12/29/2017",110.0783
"01/02/2018",109.6444
"01/03/2018",109.6751
"01/04/2018",109.4779
"01/05/2018",109.3496
"01/08/2018",109.5678
"01/09/2018",109.9022
"01/10/2018",109.6277
"01/11/2018",109.4887
"01/12/2018",108.9011
"01/16/2018",108.322
"01/17/2018",108.1526
"01/18/2018",108.0655
"01/19/2018",107.9454
"01/22/2018",108.1069
"01/23/2018",107.9981
"01/24/2018",107.0801
"01/25/2018",106.5052
"01/26/2018",106.6909
"01/29/2018",107.1141
"01/30/2018",107.1063
"01/31/2018",106.7695
"02/01/2018",106.4877
"02/02/2018",107.1154
"02/05/2018",107.3303
"02/06/2018",107.5206
"02/07/2018",107.7173
"02/08/2018",108.3021
"02/09/2018",108.2579
"02/12/2018",108.0332
"02/13/2018",107.7575
"02/14/2018",107.4693
"02/15/2018",106.9869
"02/16/2018",107.0359
"02/20/2018",107.6248
"02/21/2018",107.8679
"02/22/2018",107.8668
"02/23/2018",107.6802
"02/26/2018",107.7345
"02/27/2018",108.1729
"02/28/2018",108.3901
"03/01/2018",108.5357
"03/05/2018",108.3617
"03/06/2018",107.7972
"03/07/2018",108.0916
"03/08/2018",108.2673
"03/09/2018",107.9231
"03/12/2018",107.9439
"03/13/2018",107.7387
"03/14/2018",107.8625
"03/15/2018",108.2033
"03/16/2018",108.4333
"03/19/2018",108.3146
"03/20/2018",108.4953
"03/22/2018",107.9934
"03/23/2018",107.7495
"03/26/2018",107.182
"03/27/2018",107.3361
"03/28/2018",107.5733
"03/29/2018",107.665
"03/30/2018",107.4783
"04/02/2018",107.7031
"04/03/2018",107.5621
"04/04/2018",107.636
"04/05/2018",107.7279
"04/06/2018",107.7884
"04/09/2018",107.5312
"04/10/2018",107.3651
"04/11/2018",107.1216
"04/12/2018",107.2897
"04/13/2018",107.2359
"04/16/2018",107.0588
"04/17/2018",107.0335
"04/18/2018",107.1091
"04/19/2018",107.5191
"04/20/2018",108.1782
"04/23/2018",108.9328
"04/24/2018",108.7903
"04/25/2018",109.3443
"04/26/2018",109.3639
"04/27/2018",109.1729
"04/30/2018",109.3356
"05/01/2018",109.7437
"05/02/2018",110.1616
"05/03/2018",110.1796
"05/04/2018",110.2492
"05/07/2018",110.5713
"05/08/2018",111.062
"05/09/2018",110.8807
"05/10/2018",110.4041
"05/11/2018",110.2839
"05/14/2018",110.4073
"05/15/2018",111.2283
"05/16/2018",111.3057
"05/17/2018",111.3537
"05/18/2018",111.7161
"05/21/2018",111.6385
"05/22/2018",111.1934
"05/23/2018",111.6919
"05/24/2018",111.4871
"05/25/2018",111.5828
"05/29/2018",112.2108
"05/30/2018",111.6717
"05/31/2018",111.988
"06/01/2018",111.8253
"06/04/2018",111.8235
"06/05/2018",112.2628
"06/06/2018",111.7517
"06/07/2018",112.0719
"06/08/2018",112.1057
"06/11/2018",112.1097
"06/12/2018",112.2129
"06/13/2018",112.2569
"06/14/2018",112.8581
"06/15/2018",113.3369
"06/18/2018",113.4889
"06/19/2018",113.6379
"06/20/2018",113.4774
"06/21/2018",113.61
"06/22/2018",113.3039
"06/25/2018",113.2854
"06/26/2018",113.301
"06/27/2018",113.8964
"06/28/2018",113.8399
"06/29/2018",113.2583
"07/02/2018",114.1669
"07/03/2018",113.3217
"07/05/2018",112.9756
"07/06/2018",112.6426
"07/09/2018",112.6423
"07/10/2018",112.5792
"07/11/2018",112.8582
"07/12/2018",112.779
"07/13/2018",113.0705
"07/16/2018",112.8438
"07/17/2018",113.1504
"07/18/2018",113.3349
"07/19/2018",113.9464
"07/20/2018",113.3214
"07/23/2018",113.4248
"07/24/2018",113.2043
"07/25/2018",112.9217
"07/26/2018",112.9175
"07/27/2018",112.8122
"07/30/2018",112.6043
"07/31/2018",112.7297
"08/01/2018",112.8897
"08/02/2018",113.1674
"08/03/2018",113.0114
"08/06/2018",113.2283
"08/07/2018",112.9753
"08/08/2018",113.1404
"08/09/2018",113.3797
"08/10/2018",114.2992
"08/13/2018",114.8497
"08/14/2018",114.6566
"08/15/2018",115.1512
"08/16/2018",114.6403
"08/17/2018",114.5327
"08/20/2018",114.3493
"08/21/2018",113.8595
"08/22/2018",113.6622
"08/23/2018",114.0926
"08/24/2018",113.598
"08/27/2018",113.2717
"08/28/2018",113.3441
"08/29/2018",113.6458
"08/30/2018",114.0895
"08/31/2018",114.275
"09/04/2018",114.858
"09/05/2018",114.7474
"09/06/2018",114.6473
"09/07/2018",114.5807
"09/10/2018",114.6793
"09/11/2018",114.7044
"09/12/2018",114.2185
"09/13/2018",113.9264
"09/14/2018",114.0654
"09/17/2018",113.9154
"09/18/2018",113.7735
"09/19/2018",113.6528
"09/20/2018",113.4986
"09/21/2018",113.5097
"09/24/2018",113.53
"09/25/2018",113.7203
"09/26/2018",113.6738
"09/27/2018",113.9782
"09/28/2018",113.8072
"10/01/2018",113.8227
"10/02/2018",113.8946
"10/03/2018",114.1559
"10/04/2018",114.6857
"10/05/2018",114.5599
"10/09/2018",114.6568
"10/10/2018",114.6059
"10/11/2018",114.4062
"10/12/2018",114.368
"10/15/2018",114.044
"10/16/2018",113.8952
"10/17/2018",114.1743
"10/18/2018",114.8152
"10/19/2018",114.8557
"10/22/2018",115.1772
"10/23/2018",115.1641
"10/24/2018",115.3743
"10/25/2018",115.4818
"10/26/2018",115.4717
"10/29/2018",115.8925
"10/30/2018",116.2346
"10/31/2018",116.5268
"11/01/2018",115.8643
"11/02/2018",115.6415
"11/05/2018",115.7015
"11/06/2018",115.5607
"11/07/2018",115.2505
"11/08/2018",115.6463
"11/09/2018",116.4762
"11/13/2018",116.6676
"11/14/2018",116.4964
"11/15/2018",116.3849
"11/16/2018",115.9246
"11/19/2018",115.985
"11/20/2018",116.2357
"11/21/2018",116.0911
"11/23/2018",116.4703
"11/26/2018",116.6198
"11/27/2018",116.8991
"11/28/2018",116.8333
"11/29/2018",116.1954
"11/30/2018",116.4121
"12/03/2018",115.9046
"12/04/2018",116.0015
"12/06/2018",116.3983
